y,x,mass,size,ecc,signal,raw_mass,ep
3.1188784562483316,481.6004372811631,1138.9141967731862,1.1668900149507615,0.3501206523349168,201.13265129310258,9406.0,0.03960981393456633
2.7856966077420244,552.5941583865169,1101.8841511928179,1.1526367539394158,0.24518213000073663,199.37570237204926,9125.0,0.041227491786623514
2.6626035946665834,559.878064878967,1144.6812810178649,1.1835783279485597,0.20173515048445365,187.3721200488223,10112.0,0.03605535662627823
2.8375320514071394,581.991090001522,1145.4994022711799,1.1501953716329498,0.3801159385595372,211.15128369025402,9372.0,0.0397987641140536
3.119044632633491,665.6254233242026,1104.9152233772304,1.180805428269909,0.27216772727207084,186.37517447784293,10216.0,0.03558495847987272
3.3338450307644174,685.8166398998853,1071.7164888028233,1.2362498504642858,0.2811545518530625,170.8800473522174,10435.0,0.034633472017396305
2.6533099368118886,713.7938509740771,1021.6412092488325,1.1832777169064033,0.2766231272661515,171.84122805966388,9811.0,0.03748966953416482
3.020911542950882,732.7645233288116,1133.7104091291503,1.1806990664424044,0.3280599729831395,190.64460506208195,10359.0,0.034957849226257436
2.7876118853966565,740.2190583234561,1093.8236450740922,1.1974073161911565,0.3348108209355335,181.1713868338071,10472.0,0.03447772049370059
3.114655744324901,750.7413333443216,1084.9405470941101,1.1532752141552371,0.2605293223931547,188.19918251802045,10204.0,0.035638607827275
2.814403247798723,764.1548751646625,1160.6681750170678,1.1704730514889647,0.278185040612921,197.55616493981336,10466.0,0.03450288226291205
3.248575317468627,784.3282528381471,896.6743054569655,1.1083896218540683,0.3330180667071831,184.99822723182658,8630.0,0.04442344450836503
4.266822437234393,26.625307751415264,1140.344791314502,1.1284628091178035,0.3717035207152441,229.51654111439416,6754.0,0.06290425963450084
3.9038475974138294,143.05701062993026,1369.7898027018302,1.103120154815321,0.20174734683302925,269.9308369065624,8402.0,0.04606836880431414
4.115448865403742,169.60239784025407,1164.1507786035831,1.1450381987194085,0.3083309300060827,220.86144413943424,7623.0,0.052740780740742794
3.7324563503463244,264.3259759328418,1120.47740962198,1.1620457454012658,0.25930027897902846,198.21781491517186,8114.0,0.04832883301102938
4.1915127445258795,276.74095983750067,1179.6950824165665,1.1319219914063585,0.30229091731716123,233.46855853477877,7962.0,0.04961366763874876
3.6550652063397644,327.09727520153274,1292.7165217884474,1.1768217114481827,0.2285342186492029,222.34568597604928,9260.0,0.04043414162651196
4.136988566268585,360.3776522907737,1054.5314718752686,1.1249644059243684,0.3510048857887618,195.77239237111036,8635.0,0.04438868684800454
3.890881582346212,432.85234510498543,1211.4900460973076,1.1550248648693084,0.2996553511592507,218.7066111115775,9181.0,0.04089465030761717
4.2879044801253645,450.2673613141389,1146.8584670854298,1.170056598703232,0.29312126113898174,200.45758949391924,8991.0,0.04204636405161059
4.209155507516163,489.1820692968234,1116.7355107748513,1.152486505178515,0.23923714086612435,198.9286415778881,9570.0,0.03872304163793875
4.347145111770065,507.85272892900923,1192.5480802486995,1.1717398386957305,0.1944476486199413,207.93244597229372,8910.0,0.04255732033352856
3.7023346848455567,567.8743688858077,1276.8324517719018,1.2087641461337322,0.21470223824381607,205.08466871348716,10352.0,0.03498803193846075
4.345331158090318,595.2143785073905,1183.808041722849,1.2221288370100212,0.2537463293182776,184.78810865857085,10038.0,0.03639770758654135
3.7049584523654295,602.3309309594085,1131.4348696868701,1.2153146762266591,0.2583790165127643,176.38336572834118,9933.0,0.036894785334381286
4.396425271804572,771.1317097306694,1021.0019123131821,1.1884750803369586,0.19890501759305376,171.46122638462688,10010.0,0.03652894728474585
5.09140798925302,182.87438001014863,1524.1777773574427,1.1398372167760755,0.3048032268701642,279.92711626400575,9492.0,0.03913979451879373
5.141977541609709,251.19042034277794,1174.0665870180776,1.0955271461936007,0.22958704222387796,235.63680338646034,7871.0,0.050416099138224736
4.793536562810015,303.1056311267298,1329.4023305573116,1.1321416241969993,0.329615984588757,232.9052619341357,9763.0,0.037729014509448766
5.314396461798432,368.6446247589427,1161.4326489750833,1.162996759408667,0.2900443161177104,217.70966554059814,8129.0,0.048205638485170114
4.767063604660741,376.1834686461699,976.8546588897683,1.2003934410957593,0.5613745362984957,182.49468678452413,7856.0,0.05055086661823185
4.823090299868516,391.19889723035163,1054.0352343937495,1.1175321668542044,0.3905764242362773,208.50468378882,8574.0,0.04481648203943829
5.412961451441991,425.9499097860641,1248.8017399779974,1.1893971130171506,0.2045270242932794,213.12729240044632,9686.0,0.038119413240317604
4.936504455106237,635.0811867228043,1141.457972691963,1.179960949754383,0.22573513434952885,190.77425269238867,10205.0,0.03563413087046489
4.899167818279302,646.7664340786721,1184.0226309040463,1.1583375023021065,0.28455419928608977,207.29314903664326,10184.0,0.03572838379612453
5.069165575640222,672.8231180252238,1219.0409029106895,1.1685630922320769,0.31658176055753673,214.89765314532448,10533.0,0.034223977032949424
4.597896228878362,706.0003108408868,1078.6727547599708,1.1924684522846258,0.2223613107172462,185.52575896893674,10304.0,0.03519641151055696
6.294978040566756,6.161603581793069,1152.2902557344878,1.0746191161799235,0.27024145638256225,243.73307436871883,6867.0,0.06136650898201929
5.602203759354192,33.17996763710039,986.3189359021599,1.1328413307287077,0.1701735656514579,187.24247241851558,6272.0,0.070432552866455
5.868858805711077,123.57228187805252,1050.8253378916725,1.1298552311937649,0.3463477453914068,200.45311888597763,6800.0,0.06226906584840151
6.265463576291791,244.02115973311615,1114.2856176228481,1.1324906160344832,0.23519157401150845,210.08280839220888,7338.0,0.055691847564412277
6.239581644832819,283.6190042881773,1213.5197021027993,1.1647618865792944,0.29474376098331545,229.0292448487585,8477.0,0.045513992025248085
5.699148865210334,314.02961105079925,1313.6568493869559,1.1893777245136095,0.29112785834629185,228.41677156075772,9008.0,0.04194068014948221
6.390030255006483,405.0366121596312,1241.2195889090242,1.1286165835192778,0.24230157837164873,230.56266337273127,9595.0,0.03859133874339627
6.3453786282931635,412.11197439334666,1307.313056717809,1.230690320491821,0.24701068500056214,211.58046205264873,10644.0,0.03377170221323393
6.187306167471305,615.7657024330978,1118.6176367182698,1.153122346869196,0.34759796104743496,206.84608824248212,9070.0,0.041559705895238705
6.162678584769262,679.1114597478389,1017.3002489375277,1.1421857911950233,0.22576094349598994,181.48879999766154,10008.0,0.03653835777349255
6.081366417860265,757.2222491202116,997.2361604955752,1.165074275669909,0.2823298796639649,175.60100933855915,9368.0,0.0398211121296436
7.437268954333695,19.830376406887737,1301.2509123489838,1.159312522352041,0.31287161616246517,252.70558450753316,7766.0,0.0513748485195379
6.720035184453684,108.59688959655975,1097.8158979659513,1.1215220198482725,0.3010051510103382,212.6623491745187,6856.0,0.061512890498319844
7.396367275897559,189.97690126304988,1420.4149670326392,1.1708940907978953,0.3216896893167721,253.86794257235215,8907.0,0.042576483237307984
6.860391106907097,211.3500442891097,1115.403269608251,1.1246567849804727,0.2841880565119313,213.04682145749732,7682.0,0.052168508095998836
6.683298594864378,296.9001091780453,1261.1942651921445,1.1643090568439516,0.3433757728071538,219.6856742507904,9612.0,0.03850229132254656
6.859332063246798,382.7663494376794,1018.4313127467555,1.0624057625181025,0.34983878708648825,208.88468546385698,7756.0,0.051468063214669624
6.929643715280669,418.7919847504835,1449.4023889260482,1.2055979670511665,0.29275932853697517,238.93611204736965,10648.0,0.03375562705983214
6.665243243243244,467.67807484407484,1075.1812099575723,1.1292777299088967,0.12568295380576633,201.6020651269718,8567.0,0.04486610128292639
7.461823179774061,523.1060849016794,1112.4169035032546,1.1918951953548726,0.2654621809545221,196.2954535002789,8715.0,0.04383986986227646
7.401272718435349,530.1124247080861,1195.7043294554774,1.1884725312569797,0.27896495942858146,212.0454052785763,9230.0,0.040607791654765614
6.8172554402356695,658.6476268451851,1113.9056159478112,1.1810978000268824,0.291247681141671,183.74198640023374,10429.0,0.03465886171808002
7.3167265879130285,778.2309878445471,1044.512839478117,1.1995583562116514,0.27357720232123783,181.32338750382192,9907.0,0.03701997557296661
8.393265939345412,53.972507256530875,1116.6460986160191,1.1158012866367084,0.27920577543332736,222.7793349463856,7329.0,0.055790427795117274
8.36834612690171,76.28187434205843,1193.3438484623064,1.160025265197699,0.2834171781402103,219.1357894739722,7465.0,0.054337010433585006
8.105012982564947,94.17564183857188,965.9150812566448,1.1089522984747868,0.3194031243985478,190.2780152108698,6234.0,0.0711034309231338
7.934217861523024,115.78536254506263,962.3251830795308,1.1024220152122475,0.2736972179129593,190.63566384619872,6362.0,0.06889302623805472
7.984625743059081,163.7328119767982,1241.6532378793606,1.133139926087824,0.2753765865008178,230.9650180874763,8262.0,0.047140179548985105
7.646278336833143,197.35340685915025,1249.7092733901445,1.1697141815324044,0.2810583736365724,217.60684155794107,7987.0,0.049397672571947014
8.32166842162722,225.7826783632733,1269.4604192761842,1.1411292800096065,0.22425462655679643,248.91003836510498,8605.0,0.04459805250782154
7.913965294376765,258.04806866023006,1238.1706342928453,1.0828566450410968,0.28439176741022115,251.74887440802829,7768.0,0.051356246083297794
7.759867055885767,270.145594907326,1271.1279560384053,1.1721213215196578,0.26600324329384145,221.08497453651484,8708.0,0.043887348980838854
8.347334653465346,320.9995524752475,1128.8285052569104,1.1329712098620326,0.19246053012856665,215.5682443365662,7900.0,0.05015757578570318
8.201269346178144,397.8466914087176,1358.778695341641,1.1795294034498944,0.1882969691781143,235.71280372146774,10445.0,0.034591238413153286
8.354341850650384,445.03129698350426,1263.7469823268048,1.1395288016501322,0.2742417470546285,237.73798911901775,9396.0,0.039665201013994185
8.232616100034216,459.3105695355999,1149.8045977189518,1.1892178806365732,0.3351853380247461,196.4519247782353,9770.0,0.03769391986814541
7.799867112922208,514.9630248774505,1264.9451052551567,1.1756394437621167,0.3194744959125186,219.22520163280444,9461.0,0.03930792884967408
8.06284543939713,540.7885134821719,1252.9281111081048,1.1673031914938965,0.19121624233380113,218.17460876652572,9911.0,0.03700066026679516
8.18082658583615,548.1037320727019,1175.48824034351,1.173214548723948,0.28423007548635276,203.9670167280843,9690.0,0.03809893394420378
7.863546078027208,726.2633178844625,1073.6030853541833,1.1673076157707496,0.28031427953831256,181.41727027059576,10195.0,0.03567895111820309
9.408678350891378,47.148153432736436,1127.961207316238,1.1000679889314,0.1842163044741589,228.1708881239691,7068.0,0.05880928156144832
8.758617046779705,61.41922953464088,1100.2657911179544,1.2085734852990475,0.33509411702355907,187.2961197138149,7767.0,0.051365545617163264
8.844292162178276,68.17977295602557,1274.7625602949356,1.0943887676260318,0.2915294372306278,259.2282014943444,8026.0,0.049064450289325254
8.680753066340456,84.73055126939776,964.8063704871252,1.095190865178665,0.27619259032880583,196.34015957969504,6251.0,0.0708017281236843
9.317838829209865,137.82904143429278,1194.4123237603517,1.1337476959208181,0.2591152502335094,228.37206548134162,7646.0,0.05251620454271038
8.676627828875594,155.76406138985197,1151.481075697056,1.1241209477655185,0.25422084249118326,220.8793265712007,7353.0,0.055528319078679333
9.426592217510962,204.28617658318825,1237.8129856575163,1.1772989584499973,0.28749239754595063,221.12968061593094,8060.0,0.0487775954077013
9.17222119706336,218.70808564762947,1356.7222156884998,1.1566755030253968,0.2786381980137216,238.4845806452669,9227.0,0.0406252387268907
8.840290195677719,236.7656837108633,962.5353016527865,1.117203345101457,0.21035465611180976,183.6033975540438,6673.0,0.06405482939693526
9.026288969243442,345.3824291119271,1280.8649401352352,1.172884445413048,0.28978557924438014,214.37906262409754,9958.0,0.036775206004819955
9.17248332328229,437.7715835389789,1208.3472087143548,1.134125293665894,0.33648850866646773,240.98812109256934,9359.0,0.03987148704520483
9.137335588408511,480.7253061717582,1184.1925140058277,1.1542776118607905,0.38876260329217327,228.26030028280132,9761.0,0.03773905355593012
9.37298042379882,494.9900245903214,930.8342207388192,1.1775953600607376,0.22067959600328907,160.89270921065724,7917.0,0.050007256573024884
8.74242213086196,502.2229383937627,1154.8385022612063,1.1488691300370037,0.17979596133957448,207.28420782076006,9047.0,0.04170022478216603
8.933179774371352,555.2778153907291,1214.9950027235311,1.1599300640243273,0.29157599173342597,210.77575262315864,10510.0,0.03431921094161551
9.203246859008594,577.9175672041483,1180.2807320569175,1.1547759825254835,0.2771869973260313,215.70236257481454,9354.0,0.03989952821981345
8.909236046190106,585.1172330704306,1358.1170453662826,1.1982627181933239,0.19479401219950326,216.21648248809987,10661.0,0.033703488336981925
8.957949836237335,629.1421221426716,1049.658509218912,1.1510530034018118,0.2302183824689525,187.63141530943577,9439.0,0.03942812900098271
8.780694161773535,693.1523381757784,1146.6304660804076,1.1801296203736846,0.3343637855326312,202.9208944697472,10216.0,0.03558495847987272
9.358118380704513,711.2229580573951,1040.9452943407111,1.1890494391080273,0.2420191674263169,174.01841412722868,9970.0,0.03671808282684343
9.443001397889322,718.9269301367966,1001.0093535982953,1.1887260387647571,0.3411536904021243,176.53536639835596,9684.0,0.0381296611467615
8.648297201340817,737.1477914195609,1126.9732029611416,1.2441026563595394,0.35849701612194307,171.90381657084643,10975.0,0.03249130674976951
9.347681553656901,791.9025173607495,1073.182848207672,1.1835904996679985,0.34951383279250214,193.68461846237778,9947.0,0.0368277252768391
10.268898668830897,39.4127795580619,1068.645181146936,1.100887709051045,0.3684659758894215,223.5169852567515,6184.0,0.07200588383450894
9.863737433713478,101.91950205769743,1091.7448123812428,1.1042504121752705,0.22365218462190062,216.97648583817383,6627.0,0.06472717468347211
9.987132718456998,129.8330159531348,1169.13550645848,1.1290660167616549,0.27786912650839496,221.7689775515814,7378.0,0.055257895299190056
10.008324357593477,147.5894599169103,1162.1792405013325,1.1515892802738337,0.30140944742150916,216.1181291133844,7523.0,0.05373995176303696
10.333561014336752,172.65888975113631,1250.1205693207728,1.1727996790390687,0.2757561583864298,225.62264159725052,7956.0,0.04966578781979872
10.290332403645852,289.7912840068377,1291.9431066145487,1.1887008146560372,0.31398966467329015,232.3598477652591,8748.0,0.04361741641659222
10.243959095296882,308.2454551398167,1162.4430063698876,1.136645626220631,0.25848521538435076,213.68611839314775,8661.0,0.04420882022775069
9.859767629337847,354.80349358325344,1170.123510813576,1.1047745072766597,0.2406001063408222,233.7904423065748,8636.0,0.044381741841707914
9.657115108631087,562.6554155122852,1031.1144274771073,1.197142402980263,0.3144815779426162,176.92430928927618,9034.0,0.04178006963251319
9.884766140579629,607.7647607010583,1117.750338777597,1.1669345171076588,0.19656008615469633,189.78624833729253,9775.0,0.037668892213175126
10.056864647584725,622.182293471481,1032.1024318322036,1.1280832108238545,0.3094907464297287,194.65921099364908,8752.0,0.043590605674453504
10.049689196167082,700.3483249703386,1134.1798229630194,1.1799487185748532,0.39735571339286396,205.03996263407106,9983.0,0.03665639930589477
9.798356479454089,744.8816520504023,1174.0129397227781,1.207077694407202,0.36713173870065685,194.94085929397062,10911.0,0.032731248446947074
10.398889035841819,765.6253751538767,878.8589328096435,1.1728950964286422,0.24276982686585813,163.49460303267514,8420.0,0.04593409030980028
10.938265973561002,13.366522652161938,1038.8977559034531,1.10399739361628,0.34534761974534584,205.0220802023046,6310.0,0.06977421627129161
11.222016331092163,179.83113001784523,1240.0795838839133,1.1448194638497373,0.28198404047273395,228.62689013401348,8057.0,0.048802771140944855
11.226611093299134,328.09738876420505,1254.9443552897717,1.13881705222429,0.22832487045635558,231.83231602814894,8755.0,0.04357051923790863
11.158223033622395,335.2916773348473,1204.7975460087152,1.1707102548007986,0.3146230190706615,213.53858833107458,8670.0,0.04414689784922784
11.073223047613826,364.31137441407856,1304.737986543441,1.1640828795290066,0.3563498005561643,236.3968067365343,9588.0,0.03862812516280599
10.861717400803146,373.4116643432305,1074.3094414089578,1.1502055853718982,0.24474819688276112,200.84653238483943,8754.0,0.04357721265960157
11.128660867118437,387.85675819322967,1143.9481013154407,1.0958813390894437,0.2732019745717954,224.18757644799322,9355.0,0.03989391682996796
11.270484314447163,430.46861806923727,1032.464551075474,1.1123861042071612,0.4116359683284432,212.74729072540933,7830.0,0.050786178301115474
11.367609062120902,452.2317520835631,1135.0515915116337,1.2154979586346721,0.23951856917748993,192.50437796579234,9075.0,0.041529283534481244
10.885162435030809,473.27998547133,1390.8463661068204,1.1586923831865596,0.30925632076702236,250.2020440602307,10554.0,0.0341374847633661
10.690541057260301,571.0898057865724,1122.4087122527562,1.1512511394928575,0.21953779238164836,203.8150160580695,8803.0,0.043251635398985445
11.348072930063335,591.7871034120266,1199.2718745928833,1.2020266916613263,0.24232970400794443,199.3131138608667,9647.0,0.03832024625564269
11.254994659734397,600.1860830663201,1109.2248894329439,1.1829894159480754,0.3521256721227685,198.24463856282154,8989.0,0.04205883247836008
10.95846087350849,664.8980387155287,1261.891680031036,1.1854077752762313,0.20267605479958414,210.97692998053117,10764.0,0.03329601393986587
10.959309264961139,686.0139546927661,1104.9420470248801,1.1138967595104685,0.3199729648942655,225.6449946369586,10379.0,0.03487189914255421
10.820319203706882,784.3952336220678,989.9088340792739,1.1513876235508107,0.22437943141887565,181.8240955932824,9272.0,0.04036509674714305
11.919554897910542,24.889414673869865,900.3446745770286,1.092662062912978,0.21904673963606988,178.52925754031472,5873.0,0.07817761183223446
12.269337245035649,301.29936710513715,1027.0685272899489,1.1055890614022785,0.21066574139292923,206.18443826712362,7724.0,0.05176863660840736
12.35122551269576,465.9443956891329,1217.503013778775,1.1547524772173625,0.3247815421670572,236.0078638456141,9647.0,0.03832024625564269
11.97213305662969,487.0658751250392,1197.7473972847938,1.1598539568721746,0.4035721109188464,218.25955031741634,9160.0,0.04101883415468902
12.373470830387959,508.7439644060044,1075.136503878156,1.1780315474339187,0.19188014290399988,189.21848112870788,8427.0,0.04588208205501156
12.43257042730216,535.1356791694549,1155.7818005368863,1.2389277305029553,0.27598633261384514,190.4344864888262,9853.0,0.037282719980031465
12.444766007827145,635.997989772092,1087.5022054446536,1.186873301699957,0.3016940146844566,197.65898892247043,9894.0,0.037082889827418204
11.78396507195675,643.318762576867,1113.04278861508,1.175565899120681,0.3911657433644056,198.02110816574097,10106.0,0.03608287470949924
12.22094466556886,671.6683616473723,1080.5191158398563,1.1867815108858855,0.2171416529784288,185.67328903100992,9769.0,0.037698929390550244
11.963000024070617,751.764902290491,1300.1019661079897,1.2357415150682727,0.3640770791905583,188.82059702190443,11730.0,0.02990514301661592
12.436061867221579,772.0783894913762,893.7281748234435,1.1428909518761041,0.15761611904237885,166.16802658175882,8950.0,0.04230345342675572
13.269996288766258,32.29260657695163,1108.245826293731,1.1204325892611533,0.2885316931731492,214.87977071355803,6991.0,0.059763323226278524
13.09298011098959,121.5393283914611,1103.6589825456376,1.1506064346669818,0.3512495503689452,212.25552385183207,7053.0,0.05899273746247288
12.81759002708286,252.26254757347397,1001.9839461295667,1.144569135069953,0.2835102399329478,189.60742401962807,7335.0,0.05572466890990229
13.400786021366496,274.2775799398491,1211.4676930575995,1.1905381286841228,0.24550223374525232,203.3500728321419,8284.0,0.04696846137953633
13.195380587545575,282.6939462567661,1391.67789918396,1.154714448339058,0.33725104591449045,258.5889045586939,9155.0,0.04104851298286294
12.727634723519799,315.0840165296775,1277.6505730252165,1.152668451658023,0.2476527168293841,228.56877223077254,9206.0,0.040747789280042045
13.248416908502739,410.8517068440212,1235.4882695278784,1.200266050495174,0.12540304256458765,204.06089949485815,9778.0,0.03765389156676237
13.345141670375316,423.6458728039502,1054.7728847041155,1.1545426913543506,0.3999434549658001,207.12773654280363,8096.0,0.048477500167044975
13.052151047844998,614.360177935943,1130.6167484335551,1.2029356473267103,0.3402944175630416,193.48344110500526,10191.0,0.0356969108028828
12.703951549930085,652.630450178873,984.7318700828878,1.1784539448099511,0.09433154529853464,169.85627813358835,9810.0,0.03749462491034608
13.01986766074858,759.1906716762134,1066.1416406996336,1.1408769204444071,0.4259498161874165,203.56019140539763,10100.0,0.03611043482937494
13.823868593571028,6.694163234469817,917.2122783407289,1.1018137841283926,0.29929658948243415,181.48432938971993,5663.0,0.08298016277229542
14.356017988347697,80.07057835212692,1069.6644797576234,1.1328946193645608,0.24349383216397086,206.15761461947395,6899.0,0.060944605924413135
13.736324335505223,89.77615472127418,1080.6577046860464,1.1121011895260093,0.24098400759897837,209.2378634912443,7106.0,0.05834959341182086
14.320589501890042,198.8848675129837,1214.6060598326108,1.1415867245955151,0.2056120141773387,219.35037865516955,8419.0,0.04594152968692381
13.75394243966602,211.34305658812764,1250.7688074723064,1.177634809569611,0.2796117529997463,215.51906764920847,8008.0,0.0492176848144353
13.840154833452175,244.2362310278089,1097.198954070009,1.0694246796105322,0.3719873593432908,235.43562602908784,6692.0,0.0637811802901088
13.822070859153968,262.2663475906219,1178.8009608282441,1.1400666516507203,0.2033635971953221,217.41460541645176,7916.0,0.05001607393421378
13.88195991091314,349.8745964483513,1134.1261756677202,1.078794523084189,0.2963503082748157,227.4690026771361,9150.0,0.041078234789860626
13.553130398714577,403.0512236079622,1110.1547758847992,1.2090749238347722,0.3286689854164353,190.98884187358604,9205.0,0.04075364346577225
13.724429821759408,519.1513696345039,1259.611669980814,1.2033408211291687,0.3178552245440966,206.65832270893443,9876.0,0.03717035573297955
13.88219805463352,527.9186492958611,1237.745926538392,1.1855942954231666,0.30550630659420003,204.3112535395884,9947.0,0.0368277252768391
13.533802729735262,679.0469253583551,939.0824923910925,1.178574249385581,0.3830317203336376,181.38597601500447,9454.0,0.03934609477871494
13.814751451221131,731.5894633798242,977.3151315077542,1.1648240792921891,0.3038164814524436,173.4864117821769,9286.0,0.040284841820966574
15.398943332942501,97.20072765774505,1258.257075774506,1.1786949413279724,0.27235277502201444,222.76592312256076,7751.0,0.051514797524204035
15.146756840679307,142.1392840447276,1310.169775192499,1.1055908079501904,0.3006107257626043,248.9145089730466,9008.0,0.04194068014948221
14.868247835978249,161.21149497835978,1289.108741179567,1.1068015677410346,0.2696244022603964,253.83217770881927,8087.0,0.04855217726623013
14.889515534722198,229.97490687242785,1328.5439738325222,1.0711482667189087,0.2580283005765943,262.4693922520127,8939.0,0.0423729643983708
14.627293819117506,394.14259901422355,1254.41235294472,1.1727822958624143,0.3529653393249461,220.4099127373315,9657.0,0.03826854914249022
15.310335823128437,499.7673446960836,821.7737400032061,1.1213857974028862,0.2267225387833725,162.587069620528,6770.0,0.06268185803681911
15.182930042763356,550.8877913630067,1187.6080584732188,1.125124217679942,0.28234417424911823,228.1306526524946,9406.0,0.03960981393456633
15.2537721182727,691.1935792232882,888.5825050826487,1.2140431687350934,0.26922030573594136,136.14789425383742,9501.0,0.03909125040060039
14.855331359460509,706.8343431037501,1174.7237663854944,1.1936849403678231,0.26257465924476736,189.61189462756968,10694.0,0.03357185673780893
15.310089613293073,724.0182249775127,1197.8055151880346,1.230141419794199,0.18237531415868002,181.69444796297566,10949.0,0.032588357523480195
15.3028224627722,778.3167449835731,1024.649928393537,1.1826095831883972,0.30508564821105844,179.24008420303093,9512.0,0.03903208198115662
15.472272510190255,797.0083521219054,805.040254477754,1.086954387348805,0.23232344202279412,168.60897851787874,10261.0,0.03538520392846812
15.777586619524332,19.29351973520819,990.0474229254638,1.0997947901936431,0.23926080419192752,196.83639706121392,6014.0,0.07525330399639843
15.61128599422361,57.25071024404064,1136.15136106527,1.1521271310404644,0.2681153236234069,206.0950261082914,7157.0,0.057743820942819865
15.653672742872935,64.2454366577153,1083.769247813408,1.1351620963242093,0.22997683179668113,207.09644228721237,6924.0,0.060619009131498675
16.07183330699596,72.12524550195273,990.172599947829,1.0980098647723793,0.28817512326877526,195.42368495166465,6401.0,0.0682466030715611
